id,a1,a2
39127,13632,2444
39128,33412,7128
39129,43693,42811
39130,16837,48142
39131,3659,36079
39132,48315,44878
39133,36515,36025
39134,24762,15208
39135,22439,13467
39136,7437,2821
39137,49585,15052
39138,28210,10977
39139,34892,45005
39140,8536,46693
39141,29503,9124
39142,2007,502
39143,31053,7775
39144,42534,21227
39145,20541,13525
39146,30868,33980
39147,13649,12088
39148,12572,38320
39149,44931,47182
39150,8556,2935
39151,43211,2590
39152,38767,23521
39153,9384,22909
39154,9203,23858
39155,48301,17204
39156,686,11140
39157,12308,5556
39158,2173,38853
39159,8174,773
39160,7490,18514
39161,27030,49979
39162,21736,15474
39163,26583,28731
39164,32139,40316
39165,35410,8077
39166,9058,28984
39167,8387,33003
39168,16102,14342
39169,49244,5030
39170,26379,11376
39171,27857,20503
39172,8575,25883
39173,11879,34023
39174,36201,35067
39175,23716,41230
39176,42484,21172
39177,49940,42022
39178,36814,9636
39179,27203,23227
39180,35516,13872
39181,32227,16556
39182,33560,12016
39183,45850,21437
39184,45963,24177
39185,29362,10927
39186,4500,43560
39187,20488,19525
39188,29693,25594
39189,15152,37300
39190,46670,16211
39191,22228,17748
39192,46001,25108
39193,8456,41416
39194,29665,49888
39195,787,34346
39196,9382,15848
39197,25857,38463
39198,34925,35029
39199,16472,15959
39200,3415,43867
39201,20378,48434
39202,31569,39406
39203,15667,3570
39204,28079,26944
39205,12607,45968
39206,18380,33617
39207,38123,31070
39208,4164,3103
39209,46082,12771
39210,39224,32197
39211,18428,19068
39212,5599,27918
39213,38535,6390
39214,3738,26539
39215,49481,15291
39216,10439,39137
39217,1840,43259
39218,30466,9072
39219,13681,13931
39220,5607,1651
39221,48563,35823
39222,45679,20693
39223,48525,39477
39224,8231,27000
39225,26678,4313
39226,35611,28981
39227,47057,23296
39228,48518,44267
39229,16769,48817
39230,8866,24539
39231,933,30003
39232,44911,12798
39233,12916,47480
39234,23608,34209
39235,47060,33360
39236,9473,18712
39237,4899,5041
39238,25524,45027
39239,14574,13907
39240,17991,38868
39241,4355,38551
39242,21188,37048
39243,25439,4158
39244,28431,46183
39245,15364,33131
39246,16502,41970
39247,18464,7127
39248,8067,32274
39249,38214,2319
39250,17712,10417
39251,21968,2421
39252,13950,38409
39253,48706,11108
39254,25708,31700
39255,11156,43946
39256,29256,44542
39257,40760,16258
39258,10090,2801
39259,6491,7680
39260,44042,35735
39261,11136,20277
39262,37247,6341
39263,27669,13539
39264,47825,19160
39265,20247,14913
39266,19639,43655
39267,46850,34393
39268,2255,32483
39269,16335,18134
39270,39990,15664
39271,42480,20069
39272,3963,22582
39272,30804,49706
39272,15484,25840
39272,27998,24405
39272,8189,45010
39272,25578,36420
39272,16913,50909
39272,23679,32759
39272,14143,36723
39272,19883,25935
39273,45721,18575
39274,6351,36702
39275,41344,46275
39276,23966,18408
39277,38160,5254
39278,44467,29436
39279,40266,38959
39280,39096,17877
39281,10123,23095
39282,49547,45380
39283,14100,4131
39284,9399,42484
39285,18812,41421
39286,24305,43187
39287,26588,31018
39288,33543,7984
39289,43942,47390
39290,5215,30897
39291,30695,40613
39292,3679,4008
39293,19463,13614
39294,37090,39121
39295,38773,38075
39296,4591,23715
39297,34373,19824
39298,19914,7167
39299,30079,15396
39300,20456,32049
39301,12139,3715
39302,19819,36718
39303,43288,3589
39304,16741,4241
39305,1014,27312
39306,34949,1413
39307,29505,32442
39308,2577,39152
39309,43112,11367
39310,15518,32568
39311,23431,21131
39312,941,30441
39313,29769,25993
39314,22526,7793
39315,38121,39724
39316,43238,955
39317,10166,46980
39318,37463,40918
39319,15253,3269
39320,23221,43067
39321,30730,38925
39322,4603,31154
39323,31391,10489
39324,32553,31004
39325,13939,18003
39326,3160,22103
39327,6899,23791
39328,31422,19051
39329,8599,48176
39330,370,3527
39331,32082,43202
39332,42550,15130
39333,1403,34365
39334,19295,8668
39335,18626,16097
39336,26387,38914
39337,43203,31558
39338,18990,26522
39339,42560,43480
39340,20754,14704
39340,30161,40177
39340,43777,24379
39340,24049,25945
39340,21132,27745
39340,29196,25114
39340,33361,39107
39340,42283,33023
39340,40344,25798
39340,44401,40158
39341,45086,771
39342,30103,46837
39343,6192,47648
39344,49769,30246
39345,7716,22860
39346,27253,17973
39347,3985,27319
39348,25434,26532
39349,13406,21561
39350,22258,44162
39351,28866,39982
39352,31831,49300
39353,37758,39289
39354,32095,26143
39355,30037,31162
39356,17988,25143
39357,10350,22648
39358,4081,35358
39359,13147,42158
39360,20781,12361
39361,6516,46883
39362,14406,8826
39363,11170,46760
39364,7772,18691
39365,40729,44371
39366,35422,49422
39367,10873,36108
39368,45457,28229
39369,8718,20580
39370,44455,4851
39371,29358,46082
39372,17478,12895
39373,23949,16110
39374,28584,166
39375,4618,15698
39376,18794,48370
39377,23107,45226
39378,34916,22280
39379,35264,5254
39380,23805,34656
39381,10007,28872
39382,43930,10192
39383,9838,48051
39384,24560,35093
39385,28261,13155
39385,35834,18252
39385,58131,41672
39385,34404,22602
39385,41708,19504
39385,46176,26273
39385,29449,32404
39385,29752,34804
39385,50432,35701
39385,31816,15236
39386,26664,15133
39387,8160,14136
39388,10240,32314
39389,17021,5267
39390,12233,31849
39391,36457,49418
39392,6437,3111
39393,834,9014
39394,40233,5663
39395,44132,13705
39396,33990,6039
39397,41017,28850
39398,7004,24549
39399,4097,20393
39400,10145,41286
39401,36846,8350
39402,25919,32827
39403,1232,8030
39404,25220,30938
39405,36434,44079
39406,15617,2711
39407,46562,28304
39408,2337,29724
39409,41578,3213
39410,1162,36259
39411,19339,24597
39412,21014,46704
39413,23655,2746
39414,16005,17135
39415,41231,22714
39416,18303,41283
39417,15239,13432
39418,6092,45480
39419,2416,1475
39420,45052,19547
39421,26555,43002
39422,22967,5487
39423,24971,20604
39424,16693,11028
39425,18352,16435
39426,37731,43261
39427,44961,45859
39428,46156,31347
39429,45272,36498
39430,17753,43666
39431,10023,38159
39432,49769,9577
39433,20555,11553
39434,42719,48847
39435,16816,38288
39436,37473,33869
39437,48778,28642
39438,9066,25905
39439,24588,5347
39440,484,21951
39441,20429,32711
39442,7678,10818
39443,37603,41744
39443,55383,42672
39443,51146,44232
39443,52067,55801
39443,41956,56777
39443,61659,59471
39443,54685,55072
39443,38019,52776
39443,44715,57248
39443,45463,55466
39444,26610,16302
39445,39418,34716
39446,23951,29609
39447,35813,17928
39448,22121,33592
39449,258,5251
39450,42193,43786
39451,45963,14998
39452,7715,47436
39453,13531,23170
39454,5402,11406
39455,6655,4498
39456,35763,14737
39457,13247,1209
39458,29447,41563
39459,40060,23603
39460,22518,2555
39461,14837,3257
39462,5335,18727
39463,40863,27440
39464,27966,5280
39465,35323,40684
39466,30776,38447
39467,9267,23918
39468,765,25180
39469,47963,49082
39470,8224,5690
39471,11688,5079
39472,31626,25915
39473,47399,25128
39474,12698,24256
39475,38352,31715
39476,6968,36582
39477,2308,23563
39478,7583,35977
39479,21255,6203
39480,46182,43578
39481,11126,40365
39482,17493,43839
39483,885,25428
39484,29644,49397
39485,43090,30398
39486,39680,4271
39487,43867,49999
39488,44007,30902
39489,22594,37540
39490,6200,42714
39491,34578,857
39492,24905,21143
39493,35812,34388
39494,11662,47436
39495,37040,31280
39496,1591,12172
39497,6949,15547
39498,37464,28855
39499,19384,35191
39500,28030,17464
39501,19562,14318
39502,48644,9316
39503,5127,32140
39504,36233,35353
39504,46905,43516
39504,41713,56636
39504,51026,40342
39504,39710,44350
39504,51089,59907
39504,62539,52764
39504,62449,57386
39504,61366,48386
39504,44090,59858
39505,10683,6429
39506,39156,40181
39507,25257,826
39508,9730,30838
39509,30504,27006
39510,46326,23060
39511,15192,520
39512,8646,30082
39513,37014,43317
39514,28990,8941
39515,26242,10983
39516,41817,41130
39517,13927,26700
39518,9110,14086
39519,8071,48440
39520,15162,8220
39521,10385,10568
39522,29033,7136
39523,35110,43726
39524,33807,32384
39525,18531,22201
39526,35398,27321
39527,8787,40447
39528,3544,46459
39529,33476,8564
39530,36968,6783
39531,37997,24955
39532,33400,16547
39533,42677,18407
39534,27226,15339
39535,37207,12882
39536,22157,5036
39537,31707,12936
39538,48986,44557
39539,28403,15144
39540,8814,21014
39541,34076,35193
39542,46927,13674
39543,47538,42575
39544,27618,43324
39545,4134,46110
39546,12376,24980
39547,48622,39491
39548,32356,47260
39549,22980,34375
39550,38599,42409
39551,17851,35804
39552,37344,36695
39553,35332,28073
39554,14051,1979
39555,27618,3813
39556,39354,42548
39557,48347,11882
39558,14721,6202
39559,4479,13161
39560,1728,44464
39561,35603,44485
39562,10161,4560
39563,219,28365
39564,5168,45691
39565,32385,33631
39566,6867,34893
39567,29804,41874
39568,13996,45992
39569,5680,40604
39570,37386,22426
39571,27521,37288
39572,6880,8263
39573,14376,33900
39574,43009,30669
39575,35660,33539
39576,46763,8916
39577,27019,32788
39578,29773,49552
39579,29979,22574
39580,45440,48307
39581,2144,2404
39582,39962,10985
39583,42574,14301
39584,45210,27665
39585,49580,47862
39586,29793,49210
39587,10666,23530
39588,30651,44736
39589,14713,28313
39590,3551,9223
39591,34498,1012
39591,46903,13351
39591,57729,9589
39591,58055,28176
39591,63912,3439
39591,58116,3453
39591,49383,20868
39591,40335,23136
39591,41400,19887
39591,39856,21319
39592,5116,12763
39593,34772,20709
39594,9291,11619
39595,16234,33434
39596,4469,16666
39597,43751,2127
39598,801,5454
39599,2284,17025
39600,36981,1332
39601,39746,48196
39602,16730,3496
39603,11925,4212
39604,31991,10152
39605,15289,2100
39606,47046,13899
39607,10868,49320
39608,26939,23187
39609,41118,19431
39610,21833,10439
39611,25071,34902
39612,4961,34652
39613,35354,35330
39614,25880,841
39615,44479,41822
39616,43987,41033
39617,33963,38830
39618,5114,20860
39619,26663,43043
39620,48212,15239
39620,68273,30211
39620,63917,40443
39620,68146,24533
39620,58984,16113
39620,66051,22187
39620,57875,40750
39620,49639,35868
39620,49394,38306
39620,56381,39901
39621,23838,16302
39622,4465,18597
39623,151,43876
39624,24293,7922
39625,47819,28029
39626,40997,42174
39627,1274,35618
39628,40344,21341
39629,45160,23134
39630,25603,44752
39631,25231,30316
39632,39789,16512
39633,15353,18330
39634,38191,1976
39635,44917,6059
39636,44687,7093
39637,805,29887
39638,21521,41956
39639,8628,26756
39640,17666,32826
39641,12648,11272
39642,9067,38382
39643,41557,19621
39644,9310,20342
39645,49498,7369
39646,10418,7000
39647,5578,7350
39648,24226,42975
39648,53354,43746
39648,31837,70451
39648,53089,47560
39648,39683,72698
39648,52472,72470
39648,46026,51162
39648,36580,47623
39648,35624,46924
39648,36729,60535
39649,5189,10862
39650,14858,44933
39651,1322,5512
39652,38768,22907
39653,23694,8030
39654,49973,28012
39655,46530,7188
39656,15907,36686
39657,2168,47720
39658,24980,15576
39659,36093,44558
39660,6094,12412
39661,48155,19718
39662,36039,4972
39663,5333,41343
39664,4539,48119
39665,40262,14409
39666,31915,45030
39667,10955,40569
39668,42576,1996
39669,32039,81
39670,22908,46426
39671,35839,38181
39672,36203,17919
39673,27513,48201
39674,41471,2981
39675,114,20114
39676,29858,33397
39677,47769,18300
39678,21043,4411
39679,9314,36241
39680,34193,24955
39681,13642,26009
39682,28539,31750
39683,1607,47891
39684,43526,3391
39685,31991,23162
39686,12129,38789
39687,16567,34472
39688,26183,33632
39689,1229,19838
39690,6271,19640
39691,46794,34799
39692,21444,29824
39693,32825,24686
39694,46395,611
39695,21152,4567
39696,859,29513
39697,39817,45863
39698,38383,16292
39699,47972,38890
39700,23253,13519
39701,26855,46455
39702,3434,45273
39703,44116,9461
39704,36633,15435
39705,10415,32183
39706,28146,35551
39707,38618,41019
39708,14299,11479
39709,44639,34111
39710,38563,7454
39711,10432,47026
39712,3077,5615
39713,7888,10001
39714,29917,35619
39715,45612,801
39716,12519,41624
39717,7970,23516
39718,43433,45751
39719,28508,13516
39720,3452,9511
39721,10904,46804
39722,3383,28347
39723,17945,47103
39724,42782,15092
39725,30859,13738
39726,26339,36630
39727,37220,46263
39728,5558,28998
39729,30436,29458
39730,23649,15482
39731,5898,24832
39732,43247,7100
39733,28719,3214
39734,26615,3752
39735,49543,36421
39736,8641,11069
39737,46057,7817
39738,28044,891
39739,26374,12076
39740,41840,20687
39741,2055,10802
39742,31316,21665
39743,47847,37815
39744,44354,25625
39745,4209,23427
39746,25134,10553
39747,26058,28704
39748,13234,32563
39749,32597,28527
39750,28474,694
39751,28517,21546
39752,33917,3733
39753,47359,35146
39754,44678,25062
39755,36968,15411
39756,18774,1132
39757,37076,6284
39757,42373,14503
39757,38939,26388
39757,56059,8837
39757,49137,35888
39757,50651,8693
39757,66988,31201
39757,39134,27337
39757,50307,28867
39757,55269,16117
39758,38637,33176
39759,16773,44341
39760,6294,49097
39761,38455,44286
39762,10329,48946
39763,149,42272
39764,4024,40242
39765,39405,28139
39766,2416,35422
39767,3455,11184
39768,8252,10559
39769,36136,20762
39770,37595,12982
39771,359,22754
39772,3489,26185
39773,44308,14806
39774,19504,8419
39775,6191,11006
39776,8272,44036
39777,11882,23237
39778,9948,32253
39779,43406,41968
39780,23398,11354
39781,7679,48996
39782,22995,44608
39783,18410,7235
39784,2121,1964
39785,4039,154
39786,34263,15036
39787,3490,14529
39788,10473,33252
39789,36133,11654
39790,40601,3227
39791,33711,26019
39792,16871,36207
39793,39755,30522
39794,33681,42635
39795,48301,3271
39796,7725,36158
39797,26418,2869
39798,3633,45200
39799,34427,16996
39800,43515,33997
39801,15372,11441
39802,2370,36170
39803,43973,35258
39804,28459,44494
39805,32663,6857
39806,44322,46837
39807,43623,22854
39808,33311,9487
39809,36657,46224
39810,4465,45059
39810,7094,70491
39810,8221,58264
39810,11385,57332
39810,32197,47842
39810,6659,54245
39810,10693,45522
39810,11512,67883
39810,6503,53077
39810,11010,60725
39811,26183,16880
39812,36288,21068
39813,8735,25776
39814,11617,32952
39815,7017,16827
39816,12292,4074
39817,3363,27109
39818,47821,36198
39819,20956,40569
39820,22217,12346
39821,18739,9313
39822,28873,13183
39823,27739,39529
39824,35120,17436
39825,37984,20664
39826,39712,19850
39827,11178,9602
39828,49173,3232
39829,36165,30149
39830,47401,34784
39831,37412,44534
39832,45322,19783
39833,33960,23165
39834,7412,1993
39835,35045,24673
39836,13945,15339
39837,40639,13293
39837,43148,40956
39837,62181,40623
39837,65092,32954
39837,56922,25814
39837,54748,24127
39837,45032,17622
39837,62375,17270
39837,49374,39246
39837,57613,21120
39838,28884,47660
39839,17360,32427
39840,3018,31395
39841,27480,17161
39842,39940,36451
39843,47151,32624
39844,2596,30261
39845,9918,23953
39846,34502,26881
39847,4458,1690
39848,36222,19981
39849,24459,26366
39850,6357,32657
39851,38835,11126
39852,8435,33793
39853,48454,29783
39854,26839,12103
39855,5735,30720
39856,13553,9271
39857,42289,778
39858,16532,3223
39859,37297,13331
39860,12339,19117
39861,26053,44083
39862,23001,6906
39863,33842,43438
39864,42581,40871
39865,23811,7217
39866,27011,43422
39867,19199,2040
39867,39560,15779
39867,44700,12044
39867,34764,21883
39867,20859,20723
39867,41815,25273
39867,39661,13787
39867,36523,26211
39867,32724,23957
39867,37081,18509
39868,40193,36452
39869,34712,26203
39870,48276,16901
39871,39841,24010
39872,28363,10863
39873,30478,3894
39874,6245,23112
39875,47538,14395
39876,18855,32677
39877,32831,18629
39878,8555,25853
39879,2094,41842
39880,18135,35650
39881,12133,47549
39882,47204,42256
39883,40211,22978
39884,35494,29267
39885,17490,17707
39886,6985,14254
39887,9413,25315
39888,13475,42275
39889,1997,6598
39890,5499,45030
39891,27115,659
39892,2345,47538
39893,36277,23819
39894,9801,34986
39895,6278,11774
39896,45823,1313
39897,5898,45422
39898,48242,7567
39899,24409,48957
39900,28157,29523
39901,17538,28525
39902,20725,3997
39903,5572,14273
39904,3975,18485
39905,46780,6361
39906,27944,40102
39907,13787,601
39908,4207,49696
39909,2855,20124
39910,9741,33435
39911,6941,37001
39912,31192,14987
39913,25807,11910
39914,42769,41109
39915,47779,27203
39916,47660,11132
39917,22556,8517
39918,37285,22197
39919,42199,7020
39920,13389,38161
39921,30043,17671
39922,31737,27782
39923,28039,46995
39924,19246,42087
39925,26164,23174
39926,36898,1680
39927,46596,38480
39928,13209,7311
39929,2896,15586
39930,29875,38154
39931,1873,1731
39932,2934,2805
39933,5518,44670
39934,19168,14715
39935,32587,7076
39936,20763,15801
39937,40706,18062
39938,31751,9393
39939,16277,173
39940,6332,8397
39941,15825,48126
39942,29953,533
39943,47987,116
39944,7703,8464
39945,27152,22229
39946,18899,37317
39947,26847,1340
39948,42211,24512
39949,28328,44104
39950,39019,35761
39951,22404,31024
39952,38565,42089
39953,23297,25209
39954,23551,39346
39955,35372,5247
39956,29923,37805
39957,32922,16033
39958,31548,26919
39959,15444,5953
39960,7695,2247
39961,2184,7852
39962,30701,22540
39963,45057,24498
39964,41718,233
39965,15006,28939
39966,24333,17005
39967,47619,5346
39968,17443,47199
39969,38843,41135
39970,30342,4417
39971,44423,48362
39972,14336,19878
39973,44101,16198
39974,20894,21825
39975,28647,36155
39976,37566,5756
39977,36207,13220
39978,2475,26931
39979,44416,32843
39980,47992,12004
39981,32645,26418
39982,3528,31199
39983,38441,44737
39984,19452,32689
39985,42426,33392
39986,37155,15644
39987,48651,36214
39988,27391,49730
39989,16462,2918
39990,5225,35799
39991,25141,49056
39992,7782,40186
39993,41801,11632
39994,6423,33259
39995,14964,15883
39996,46173,32559
39997,44223,8494
39998,3031,36839
39999,15222,5704
40000,3887,48545
40001,17320,31299
40002,21381,19111
40003,20000,31002
40004,8656,16104
40005,18340,184
40006,32789,11187
40007,19176,43709
40008,35996,35202
40009,47461,9282
40010,11026,9375
40011,13133,46026
40012,34926,40670
40013,15921,19539
40014,41550,39704
40015,44212,3465
40016,40884,44926
40017,39830,42982
40018,25141,22751
40019,975,2154
40020,5321,43795
40021,26614,38184
40022,15634,45597
40023,44306,18096
40024,4438,2873
40025,4731,9512
40026,31056,10041
40027,42718,33181
40028,29812,46390
40029,42306,32869
40030,31104,19885
40031,48798,28872
40032,7968,8306
40033,47771,22713
40034,9626,3779
40034,14133,5344
40034,20198,4649
40034,21813,9690
40034,19400,8248
40034,21695,23342
40034,12651,30807
40034,18566,10719
40034,32829,5689
40034,17840,16593
40035,26216,17945
40036,1017,3707
40037,17409,42214
40037,33340,46432
40037,45489,65652
40037,26074,54450
40037,37453,64917
40037,23370,65692
40037,39530,66960
40037,27745,43952
40037,32296,44541
40037,36163,43998
40038,46854,23626
40039,33804,22385
40040,19436,5123
40041,20179,1726
40042,37704,8397
40043,13247,14636
40044,3239,9193
40045,29894,28495
40046,17251,41728
40047,6909,32566
40048,21365,11412
40049,42941,26727
40050,24290,7426
40051,18823,40240
40052,34712,41471
40053,32756,29190
40054,46332,43128
40055,45054,5929
40056,41000,19474
40057,10092,22795
40058,8125,33607
40059,38408,17319
40060,36151,21353
40061,48035,44812
40062,575,14521
40063,38126,14119
40064,43545,27352
40065,36378,7304
40066,29601,38729
40067,12987,27270
40068,23978,40073
40069,638,37441
40070,27301,26768
40070,40945,46448
40070,47403,31384
40070,41059,43332
40070,45111,32859
40070,28003,38047
40070,27630,38995
40070,47573,38119
40070,55420,31960
40070,53075,28903
40071,43088,28810
40072,27069,39742
40073,8412,13554
40074,18482,2955
40075,42148,42907
40076,2702,18567
40077,1227,19038
40078,17730,16087
40079,10998,21314
40080,49368,1716
40081,46002,30691
40082,40825,45408
40083,3649,18349
40084,3677,26027
40085,46551,1007
40086,18096,17142
40087,22656,13580
40088,41083,11493
40089,49671,33210
40090,15694,38860
40091,24872,44544
40092,26891,20381
40093,2503,31460
40094,45449,36080
40095,11447,29205
40096,28820,47850
40097,40674,8685
40098,31729,31706
40099,30601,12902
40100,14879,5475
40101,4410,12103
40102,18394,33138
40103,32261,43622
40104,31058,22894
40105,33409,7040
40106,34787,34546
40107,48866,12538
40108,8579,27703
40109,14920,3153
40110,42094,15663
40111,2893,49008
40112,36554,35770
40113,45560,1884
40114,26870,47646
40114,28345,69081
40114,40640,74284
40114,34943,61938
40114,52306,65985
40114,39079,70439
40114,38684,51001
40114,52937,73831
40114,40872,52139
40114,43322,69743
40115,19660,15570
40116,1854,47215
40117,25782,32936
40118,47757,36922
40119,19631,40816
40120,10280,28198
40121,24982,14806
40122,45118,2047
40123,29328,23118
40124,45551,1509
40125,27461,35665
40126,6610,39413
40127,30961,3029
40128,31297,6047
40129,37170,29493
40130,45779,25114
40131,35780,7740
40132,36733,49595
40133,7531,8619
40134,4683,49659
40135,30446,48536
40136,7736,11361
40137,46639,21170
40138,47272,32102
40138,76266,59615
40138,62555,42954
40138,61082,46874
40138,52982,52609
40138,69759,56677
40138,59331,55444
40138,56826,39049
40138,73976,59295
40138,63356,44724
40139,25347,26377
40140,8072,27575
40141,36,14696
40142,35188,33330
40143,1439,26891
40144,37578,33644
40145,14421,48362
40146,14749,35709
40147,34162,30192
40148,29034,25411
40149,31745,46549
40150,46074,6856
40151,12180,3002
40152,36525,18752
40153,47148,25935
40154,5778,32511
40155,1788,40497
40156,18643,11001
40157,22289,43060
40158,13283,40956
40159,28911,38342
40160,27271,46371
40161,4976,25158
40162,7758,15989
40163,40177,271
40164,28425,35101
40165,46868,48900
40166,789,16411
40167,43608,19026
40168,16097,46499
40169,21828,30924
40170,48631,48765
40171,28822,4503
40172,9655,33293
40173,36266,46607
40174,47453,41001
40175,812,1577
40176,7027,2395
40177,31984,40869
40178,9263,42625
40179,36759,5059
40180,22903,43974
40181,47413,12886
40182,31124,3151
40183,45407,27855
40184,8826,13723
40185,48108,44636
40186,44177,43425
40187,18725,40278
40188,5529,3388
40189,6565,29919
40190,3549,18521
40191,12136,42904
40192,30406,8509
40193,44340,4972
40194,27030,47481
40195,3536,37558
40196,15282,4864
40197,14546,3173
40198,28138,20899
40199,41383,7584
40200,9790,47439
40201,20372,39841
40202,34061,26186
40203,36162,47299
40204,23273,19838
40205,14533,28109
40206,22312,21712
40207,33767,22574
40208,28325,19010
40209,19527,40826
40210,13421,24178
40211,30021,23031
40212,6299,49777
40213,3451,10227
40214,13539,30692
40215,38703,42348
40216,33599,46257
40217,46136,6683
40218,8670,28883
40219,46545,41413
40220,1777,41560
40221,34380,43500
40222,7959,41445
40223,40949,3982
40224,13222,12544
40225,46128,31210
40226,8220,38315
40227,22101,25406
40228,37724,24048
40229,41609,16754
40229,60781,26004
40229,46320,43893
40229,52521,26419
40229,60960,30429
40229,43705,35742
40229,45027,30470
40229,57274,32748
40229,53623,24321
40229,56392,31434
40230,20735,28088
40231,47547,2694
40232,16638,36424
40233,3320,38275
40234,17227,2437
40235,46423,6860
40236,41101,36821
40237,20558,46726
40238,1091,2849
40239,20088,4742
40240,30250,8285
40241,24878,35405
40242,20247,4039
40243,16151,16784
40244,7088,36609
40245,47563,42162
40246,24731,10751
40247,17527,4778
40248,34177,49370
40249,8417,9288
40250,20557,34203
40251,39723,43270
40252,12493,43984
40253,44839,29804
40254,13216,1129
40255,15450,19371
40256,182,42923
40257,43875,44065
40258,19209,17532
40259,1274,7164
40260,39200,18238
40261,37439,33065
40262,5342,45874
40263,22661,47790
40264,5075,22507
40265,14651,4415
40266,26267,41577
40267,25970,37063
40268,15706,41873
40269,2672,7226
40270,10650,43847
40271,49664,14339
40272,44769,24814
40273,2714,16607
40274,8735,44129
40275,239,15176
40276,2206,20268
40277,25507,3995
40278,8811,4025
40279,12611,14812
40280,30550,14475
40281,44337,34412
40282,8091,24893
40283,41589,23358
40284,9677,12413
40285,23572,7762
40286,15694,2970
40287,5593,38940
40288,38615,6147
40289,39672,19762
40290,21577,22187
40291,2974,6360
40292,42674,45325
40293,43322,39033
40294,47778,21267
40295,7747,3519
40296,22483,35838
40297,14078,10854
40298,45581,10064
40299,39206,45141
40300,44667,46007
40301,11324,17787
40302,27178,2615
40303,14478,9264
40304,46370,22530
40305,22702,34032
40306,20117,14756
40307,18530,18206
40308,28308,39304
40309,5852,37160
40310,3334,4382
40311,3247,1095
40312,23783,41647
40313,22200,32479
40314,23162,1050
40315,9119,37220
40316,8360,30401
40317,10652,10705
40317,38595,36987
40317,35820,21510
40317,20297,40571
40317,38422,22752
40317,25541,18847
40317,29499,12407
40317,29951,25704
40317,32022,14583
40317,23942,16979
40318,48398,36881
40319,45396,48051
40320,4946,35958
40321,21075,3794
40322,3264,10092
40323,13171,25651
40324,19297,49550
40325,6107,9170
40326,25980,4152
40327,26280,21315
40328,22423,43610
40329,5939,46241
40330,11047,39286
40331,31454,29506
40332,32734,26277
40333,2587,3334
40334,17922,12818
40335,8787,14303
40336,14756,19415
40337,21628,34703
40338,33623,40628
40339,29800,26754
40340,2432,9623
40341,11158,43189
40342,38807,37370
40342,43832,37528
40342,58152,62982
40342,55442,63305
40342,65802,45158
40342,52635,64574
40342,65118,54369
40342,63320,54658
40342,42271,42463
40342,42334,39980
40343,23676,44755
40344,5264,8168
40345,22130,42165
40346,11187,5126
40347,11491,8691
40348,13966,24812
40349,33484,10889
40350,26176,12744
40351,42128,43803
40352,43328,1697
40353,21983,11432
40354,13852,15261
40355,24326,37358
40356,377,47342
40357,3589,49418
40358,22259,4962
40359,22082,17419
40360,8008,11749
40361,45303,46095
40362,10527,10390
40363,32207,6390
40364,2585,17681
40365,47140,34395
40366,31092,22640
40367,7400,35567
40368,31020,24870
40369,28449,6414
40370,2388,27630
40371,42029,20809
40372,33007,819
40373,37474,32726
40374,40324,18480
40375,26725,9488
40376,16888,22252
40377,18888,35817
40378,27272,16210
40379,12342,34180
40380,3823,47445
40381,48520,5958
40382,32009,12777
40383,48968,28948
40383,75950,34568
40383,68054,50832
40383,56804,36070
40383,66925,38100
40383,76013,48361
40383,56196,29093
40383,70227,39320
40383,69856,40158
40383,68911,44352
40384,4076,48671
40385,11285,37937
40386,514,34420
40387,31129,7435
40388,27573,40829
40389,7826,49675
40390,27787,47503
40391,12256,12219
40392,7355,13417
40393,33880,35658
40394,19369,3404
40394,24349,24668
40394,30105,6362
40394,35704,11388
40394,37638,16947
40394,28710,29924
40394,27303,15247
40394,26554,19462
40394,19801,30741
40394,20236,14752
40395,925,36837
40396,48954,33869
40397,27580,36951
40398,8046,45828
40399,49947,2689
40400,38033,11612
40401,10406,45178
40402,8639,4618
40403,35141,36746
40403,48315,57506
40403,49126,44793
40403,49573,61636
40403,47524,44902
40403,44137,65423
40403,50276,56011
40403,53606,56154
40403,59298,62296
40403,53969,42361
40404,925,47997
40405,18242,38668
40406,44362,38028
40407,2791,36626
40408,34829,41606
40409,49578,12261
40410,6394,7695
40411,26315,48435
40412,46769,32423
40413,24123,28529
40414,34379,11841
40415,33596,44389
40416,44745,30376
40417,4990,18242
40418,33214,1469
40419,6146,11948
40420,8349,46137
40421,26633,13157
40422,31589,5856
40423,25564,5607
40424,28717,38774
40425,1950,45066
40426,33960,10603
40427,43017,6181
40428,15777,574
40429,47447,5743
40430,44674,48743
40431,39975,38386
40432,38265,12985
40433,33635,10432
40434,29522,7851
40435,37931,43196
40436,38327,45502
40437,47355,579
40438,20515,11432
40439,11152,20578
40440,30089,29176
40441,1928,30415
40442,46573,48804
40443,5101,44963
40444,46847,10481
40445,7466,24735
40446,63,22519
40447,31342,32563
40448,30383,47689
40449,48319,5434
40450,33010,22143
40451,2709,21489
40452,48606,1449
40453,4199,33741
40454,43229,35143
40455,34736,16382
40456,39029,12547
40457,23988,13438
40458,39622,34677
40459,28770,11199
40460,35100,13553
40461,18169,44245
40462,19616,4820
40463,35217,20249
40464,19854,34316
40465,41577,3103
40466,23929,26728
40467,9774,24963
40468,26623,46999
40469,21194,47042
40470,18248,29650
40471,36194,40423
40472,40075,8945
40473,46944,12494
40473,67075,25424
40473,76183,15200
40473,58338,40712
40473,71628,24399
40473,72869,38820
40473,49838,36735
40473,74892,29641
