ICEBERG YEAR,ICEBERG NUMBER,"SIGHTING
DATE","SIGHTING
TIME","SIGHTING
LATITUDE","SIGHTING
LONGITUDE","SIGHTING
METHOD",SIZE,SHAPE,SOURCE
2018,20582,4/23/2018,1801,58.071,-60.941,VIS,MED,NTB,2001
2018,20583,4/23/2018,1801,58.074,-60.963,VIS,MED,NTB,2001
2018,20584,4/23/2018,1801,58.098,-60.896,VIS,MED,NTB,2001
2018,20692,4/23/2018,1801,58.153,-60.835,VIS,MED,TAB,2001
2018,20693,4/23/2018,1801,57.913,-61.523,R/V,MED,NTB,2001
2018,20694,4/23/2018,1802,58.140,-60.437,VIS,VLG,NTB,2001
2018,20695,4/23/2018,1802,57.827,-61.398,R/V,LG,NTB,2001
2018,20696,4/23/2018,1803,57.775,-61.498,R/V,MED,NTB,2001
2018,20697,4/23/2018,1805,58.072,-60.005,R/V,LG,NTB,2001
2018,20698,4/23/2018,1809,57.318,-59.817,R/V,VLG,NTB,2001
2018,20699,4/23/2018,1810,57.578,-60.450,VIS,LG,NTB,2001
2018,20700,4/23/2018,1810,57.608,-60.200,VIS,VLG,NTB,2001
2018,20359,4/23/2018,1811,57.475,-60.090,R/V,VLG,NTB,2001
2018,20701,4/23/2018,1811,57.553,-60.290,VIS,MED,NTB,2001
2018,20702,4/23/2018,1811,57.322,-61.182,R/V,VLG,NTB,2001
2018,20703,4/23/2018,1812,57.553,-60.050,VIS,VLG,NTB,2001
2018,20704,4/23/2018,1812,57.467,-60.247,VIS,LG,NTB,2001
2018,20705,4/23/2018,1813,57.178,-61.050,R/V,SM,NTB,2001
2018,20706,4/23/2018,1814,57.132,-60.940,R/V,VLG,NTB,2001
2018,20707,4/23/2018,1814,57.102,-61.050,R/V,VLG,NTB,2001
2018,20708,4/23/2018,1816,57.162,-60.250,VIS,LG,NTB,2001
2018,20709,4/23/2018,1816,57.142,-60.472,R/V,MED,NTB,2001
2018,20710,4/23/2018,1816,57.048,-60.830,R/V,VLG,NTB,2001
2018,20711,4/23/2018,1816,57.125,-60.372,R/V,SM,NTB,2001
2018,20360,4/23/2018,1817,56.878,-59.407,RAD,GEN,GEN,2001
2018,20585,4/23/2018,1817,56.946,-60.723,R/V,VLG,NTB,2001
2018,20586,4/23/2018,1817,56.951,-60.708,R/V,VLG,NTB,2001
2018,20587,4/23/2018,1817,56.959,-60.715,R/V,VLG,NTB,2001
2018,20588,4/23/2018,1817,56.961,-60.705,R/V,VLG,NTB,2001
2018,20384,4/23/2018,1818,56.922,-60.717,R/V,VLG,NTB,2001
2018,20712,4/23/2018,1818,57.000,-60.415,R/V,SM,NTB,2001
2018,20713,4/23/2018,1818,56.943,-60.635,R/V,LG,TAB,2001
2018,20714,4/23/2018,1819,57.118,-59.737,VIS,VLG,NTB,2001
2018,20589,4/23/2018,1820,56.801,-60.645,R/V,VLG,TAB,2001
2018,20590,4/23/2018,1820,56.791,-60.619,R/V,VLG,TAB,2001
2018,20591,4/23/2018,1820,56.795,-60.641,R/V,VLG,TAB,2001
2018,20592,4/23/2018,1820,56.797,-60.641,R/V,VLG,TAB,2001
2018,20593,4/23/2018,1820,56.802,-60.631,R/V,VLG,TAB,2001
2018,20715,4/23/2018,1820,56.968,-59.810,VIS,LG,NTB,2001
2018,20716,4/23/2018,1821,56.812,-60.215,R/V,LG,NTB,2001
2018,20717,4/23/2018,1822,56.712,-60.228,R/V,LG,NTB,2001
2018,20594,4/23/2018,1823,56.644,-60.383,R/V,MED,NTB,2001
2018,20595,4/23/2018,1823,56.646,-60.385,R/V,MED,NTB,2001
2018,20596,4/23/2018,1823,56.647,-60.395,R/V,MED,NTB,2001
2018,20718,4/23/2018,1823,56.693,-60.045,R/V,SM,NTB,2001
2018,20597,4/23/2018,1824,56.499,-60.454,R/V,LG,NTB,2001
2018,20598,4/23/2018,1824,56.482,-60.451,R/V,LG,NTB,2001
2018,20599,4/23/2018,1824,56.507,-60.442,R/V,LG,NTB,2001
2018,20600,4/23/2018,1824,56.498,-60.471,R/V,LG,NTB,2001
2018,20601,4/23/2018,1824,56.505,-60.442,R/V,LG,NTB,2001
2018,20719,4/23/2018,1824,56.755,-59.763,VIS,LG,NTB,2001
2018,20720,4/23/2018,1824,56.680,-59.832,VIS,LG,NTB,2001
2018,20721,4/23/2018,1824,56.523,-60.535,R/V,VLG,TAB,2001
2018,20722,4/23/2018,1825,56.663,-59.818,VIS,MED,NTB,2001
2018,20723,4/23/2018,1825,56.637,-59.845,VIS,SM,NTB,2001
2018,20724,4/23/2018,1825,56.622,-59.848,VIS,SM,NTB,2001
2018,20725,4/23/2018,1825,56.585,-60.018,R/V,SM,TAB,2001
2018,20726,4/23/2018,1825,56.573,-60.042,R/V,SM,NTB,2001
2018,20727,4/23/2018,1825,56.573,-60.042,R/V,VLG,NTB,2001
2018,20602,4/23/2018,1827,56.395,-60.269,R/V,VLG,NTB,2001
2018,20603,4/23/2018,1827,56.390,-60.278,R/V,VLG,NTB,2001
2018,20604,4/23/2018,1827,56.388,-60.269,R/V,VLG,NTB,2001
2018,20605,4/23/2018,1827,56.373,-60.295,R/V,VLG,NTB,2001
2018,20728,4/23/2018,1827,56.423,-59.948,R/V,LG,NTB,2001
2018,20729,4/23/2018,1828,56.323,-60.127,R/V,MED,TAB,2001
2018,20730,4/23/2018,1828,56.357,-59.923,R/V,MED,NTB,2001
2018,20731,4/23/2018,1829,56.370,-59.770,R/V,MED,TAB,2001
2018,20606,4/23/2018,1830,56.132,-60.218,R/V,LG,NTB,2001
2018,20607,4/23/2018,1830,56.155,-60.274,R/V,LG,NTB,2001
2018,20608,4/23/2018,1830,56.183,-60.216,R/V,LG,NTB,2001
2018,20609,4/23/2018,1830,56.149,-60.333,R/V,LG,NTB,2001
2018,20610,4/23/2018,1830,56.136,-60.319,R/V,LG,NTB,2001
2018,20611,4/23/2018,1830,56.146,-60.280,R/V,LG,NTB,2001
2018,20612,4/23/2018,1830,56.173,-60.287,R/V,LG,NTB,2001
2018,20613,4/23/2018,1830,56.129,-60.272,R/V,LG,NTB,2001
2018,20614,4/23/2018,1830,56.158,-60.333,R/V,LG,NTB,2001
2018,20732,4/23/2018,1831,56.218,-59.840,R/V,MED,NTB,2001
2018,20733,4/23/2018,1832,55.983,-60.167,R/V,VLG,NTB,2001
2018,20615,4/23/2018,1833,55.897,-59.854,R/V,MED,NTB,2001
2018,20616,4/23/2018,1833,55.895,-59.852,R/V,MED,NTB,2001
2018,20617,4/23/2018,1833,55.894,-59.870,R/V,MED,NTB,2001
2018,20618,4/23/2018,1833,55.897,-59.846,R/V,MED,NTB,2001
2018,20619,4/23/2018,1833,55.896,-59.869,R/V,MED,NTB,2001
2018,20620,4/23/2018,1833,55.896,-59.849,R/V,MED,NTB,2001
2018,20383,4/23/2018,1835,55.945,-59.510,R/V,LG,NTB,2001
2018,20621,4/23/2018,1835,55.821,-59.620,VIS,VLG,TAB,2001
2018,20622,4/23/2018,1835,55.823,-59.648,VIS,MED,NTB,2001
2018,20623,4/23/2018,1835,55.820,-59.617,VIS,MED,NTB,2001
2018,20624,4/23/2018,1835,55.825,-59.645,VIS,MED,NTB,2001
2018,20625,4/23/2018,1836,55.742,-59.553,VIS,VLG,TAB,2001
2018,20626,4/23/2018,1836,55.741,-59.532,VIS,MED,NTB,2001
2018,20627,4/23/2018,1836,55.749,-59.572,VIS,MED,NTB,2001
2018,20628,4/23/2018,1836,55.745,-59.572,VIS,MED,NTB,2001
2018,20385,4/23/2018,1837,55.707,-59.442,VIS,VLG,NTB,2001
2018,20382,4/23/2018,1837,55.835,-59.582,RAD,GEN,GEN,2001
2018,20734,4/23/2018,1839,55.743,-59.208,VIS,SM,NTB,2001
2018,20735,4/23/2018,1840,55.742,-58.838,RAD,GEN,GEN,2001
2018,20736,4/23/2018,1842,55.527,-58.927,VIS,VLG,TAB,2001
2018,20386,4/23/2018,1843,55.473,-58.953,VIS,VLG,NTB,2001
2018,20366,4/23/2018,1843,55.227,-58.485,RAD,GEN,GEN,2001
2018,20737,4/23/2018,1843,55.465,-58.852,VIS,VLG,NTB,2001
2018,20370,4/23/2018,1845,55.340,-58.875,VIS,VLG,NTB,2001
2018,20375,4/23/2018,1845,55.348,-58.847,VIS,VLG,NTB,2001
2018,20380,4/23/2018,1846,55.390,-58.540,VIS,LG,NTB,2001
2018,20365,4/23/2018,1846,55.415,-58.587,VIS,SM,NTB,2001
2018,20376,4/23/2018,1846,55.392,-58.627,VIS,MED,NTB,2001
2018,20629,4/23/2018,1846,55.091,-58.222,R/V,LG,NTB,2001
2018,20630,4/23/2018,1846,55.099,-58.249,R/V,LG,NTB,2001
2018,20631,4/23/2018,1846,55.108,-58.210,R/V,LG,NTB,2001
2018,20632,4/23/2018,1846,55.101,-58.222,R/V,LG,NTB,2001
2018,20377,4/23/2018,1849,55.277,-58.247,VIS,MED,NTB,2001
2018,20378,4/23/2018,1849,55.117,-58.300,RAD,GEN,GEN,2001
2018,20369,4/23/2018,1850,55.173,-58.267,VIS,VLG,NTB,2001
2018,20381,4/23/2018,1850,55.140,-58.309,VIS,MED,NTB,2001
2018,20633,4/23/2018,1850,55.142,-58.300,VIS,MED,NTB,2001
2018,20634,4/23/2018,1850,55.145,-58.299,VIS,MED,NTB,2001
2018,20635,4/23/2018,1850,55.132,-58.296,VIS,MED,NTB,2001
2018,20408,4/23/2018,1851,55.245,-58.017,VIS,LG,NTB,2001
2018,20412,4/23/2018,1851,55.225,-57.980,VIS,MED,NTB,2001
2018,20636,4/23/2018,1851,54.962,-57.759,RAD,MED,NTB,2001
2018,20637,4/23/2018,1851,54.947,-57.772,RAD,MED,NTB,2001
2018,20638,4/23/2018,1851,54.976,-57.772,RAD,MED,NTB,2001
2018,20639,4/23/2018,1851,54.963,-57.769,RAD,MED,NTB,2001
2018,20407,4/23/2018,1852,55.088,-58.112,VIS,VLG,NTB,2001
2018,20409,4/23/2018,1853,55.162,-57.780,VIS,MED,NTB,2001
2018,20411,4/23/2018,1854,54.872,-57.350,R/V,GEN,NTB,2001
2018,20406,4/23/2018,1854,55.120,-57.705,VIS,MED,NTB,2001
2018,20413,4/23/2018,1855,55.040,-57.728,VIS,MED,NTB,2001
2018,20640,4/23/2018,1858,54.866,-57.490,VIS,LG,NTB,2001
2018,20641,4/23/2018,1858,54.849,-57.503,VIS,LG,NTB,2001
2018,20642,4/23/2018,1858,54.861,-57.518,VIS,LG,NTB,2001
2018,20389,4/23/2018,1859,54.872,-57.347,VIS,VLG,NTB,2001
2018,20390,4/23/2018,1859,54.883,-57.325,VIS,MED,TAB,2001
2018,20405,4/23/2018,1900,54.765,-57.240,VIS,VLG,NTB,2001
2018,20414,4/23/2018,1900,54.792,-57.245,VIS,MED,NTB,2001
2018,20410,4/23/2018,1900,54.812,-56.888,R/V,GEN,NTB,2001
2018,20643,4/23/2018,1900,54.736,-56.886,RAD,GEN,GEN,2001
2018,20644,4/23/2018,1900,54.736,-56.882,RAD,GEN,GEN,2001
2018,20645,4/23/2018,1900,54.737,-56.888,RAD,GEN,GEN,2001
2018,20646,4/23/2018,1900,54.751,-56.884,RAD,GEN,GEN,2001
2018,20395,4/23/2018,1901,54.830,-56.942,VIS,LG,NTB,2001
2018,20391,4/23/2018,1901,54.803,-57.038,VIS,MED,NTB,2001
2018,20397,4/23/2018,1902,54.772,-56.880,VIS,MED,NTB,2001
2018,20647,4/23/2018,1902,54.711,-57.050,VIS,LG,NTB,2001
2018,20648,4/23/2018,1902,54.748,-57.028,VIS,LG,NTB,2001
2018,20649,4/23/2018,1902,54.741,-57.042,VIS,LG,NTB,2001
2018,20650,4/23/2018,1902,54.721,-57.001,VIS,LG,NTB,2001
2018,20651,4/23/2018,1902,54.762,-57.044,VIS,LG,NTB,2001
2018,20652,4/23/2018,1902,54.764,-57.027,VIS,LG,NTB,2001
2018,20653,4/23/2018,1902,54.758,-57.028,VIS,LG,NTB,2001
2018,20654,4/23/2018,1902,54.754,-57.001,VIS,LG,NTB,2001
2018,20394,4/23/2018,1903,54.677,-56.960,VIS,LG,NTB,2001
2018,20404,4/23/2018,1903,54.690,-56.942,VIS,LG,NTB,2001
2018,20392,4/23/2018,1903,54.707,-56.912,VIS,MED,NTB,2001
2018,20393,4/23/2018,1903,54.760,-56.860,VIS,MED,NTB,2001
2018,20415,4/23/2018,1904,54.605,-56.958,VIS,MED,NTB,2001
2018,20401,4/23/2018,1905,54.502,-56.982,VIS,MED,NTB,2001
2018,20398,4/23/2018,1905,54.513,-56.880,VIS,MED,NTB,2001
2018,20416,4/23/2018,1906,54.497,-56.728,VIS,VLG,NTB,2001
2018,20655,4/23/2018,1906,54.496,-56.697,VIS,LG,TAB,2001
2018,20656,4/23/2018,1906,54.484,-56.707,VIS,LG,TAB,2001
2018,20657,4/23/2018,1906,54.494,-56.685,VIS,LG,TAB,2001
2018,20658,4/23/2018,1906,54.485,-56.706,VIS,LG,TAB,2001
2018,20659,4/23/2018,1906,54.468,-56.708,VIS,LG,TAB,2001
2018,20660,4/23/2018,1906,54.489,-56.693,VIS,LG,TAB,2001
2018,20427,4/23/2018,1908,54.301,-56.730,VIS,LG,NTB,2001
2018,20421,4/23/2018,1908,54.306,-56.751,VIS,LG,NTB,2001
2018,20425,4/23/2018,1908,54.325,-56.732,VIS,LG,NTB,2001
2018,20661,4/23/2018,1908,54.321,-56.744,VIS,LG,NTB,2001
2018,20662,4/23/2018,1908,54.306,-56.745,VIS,LG,NTB,2001
2018,20663,4/23/2018,1908,54.319,-56.743,VIS,LG,NTB,2001
2018,20664,4/23/2018,1908,54.330,-56.750,VIS,LG,NTB,2001
2018,20426,4/23/2018,1909,54.228,-56.713,VIS,SM,NTB,2001
2018,20422,4/23/2018,1909,54.313,-56.617,VIS,MED,NTB,2001
2018,20424,4/23/2018,1909,54.252,-56.672,VIS,MED,NTB,2001
2018,20429,4/23/2018,1911,53.793,-56.418,RAD,GEN,GEN,2001
2018,20423,4/23/2018,1911,54.187,-56.537,VIS,SM,NTB,2001
2018,20417,4/23/2018,1911,54.197,-56.556,VIS,SM,NTB,2001
2018,20420,4/23/2018,1911,54.202,-56.540,VIS,SM,NTB,2001
2018,20665,4/23/2018,1911,54.208,-56.542,VIS,SM,NTB,2001
2018,20439,4/23/2018,1912,54.060,-56.505,VIS,VLG,NTB,2001
2018,20125,4/23/2018,1912,47.798,-52.570,R/V,LG,DD,GTJZ
2018,20040,4/23/2018,1912,47.903,-52.108,R/V,MED,BLK,GTJZ
2018,20466,4/23/2018,1912,47.865,-52.138,R/V,SM,BLK,GTJZ
2018,20278,4/23/2018,1912,48.132,-52.325,R/V,SM,TAB,GTJZ
2018,20355,4/23/2018,1912,48.153,-52.075,R/V,SM,TAB,GTJZ
2018,20054,4/23/2018,1912,48.265,-52.032,R/V,SM,GEN,GTJZ
2018,20460,4/23/2018,1912,48.167,-51.957,R/V,SM,DD,GTJZ
2018,20436,4/23/2018,1913,54.060,-56.427,VIS,VLG,NTB,2001
2018,20446,4/23/2018,1914,53.849,-55.990,RAD,GEN,GEN,2001
2018,20440,4/23/2018,1914,53.849,-56.006,RAD,GEN,GEN,2001
2018,20437,4/23/2018,1914,53.859,-56.004,RAD,GEN,GEN,2001
2018,20442,4/23/2018,1914,53.861,-56.020,RAD,GEN,GEN,2001
2018,20431,4/23/2018,1915,53.545,-55.680,RAD,GEN,GEN,2001
2018,20430,4/23/2018,1918,53.925,-56.362,VIS,VLG,TAB,2001
2018,20419,4/23/2018,1919,53.905,-56.040,VIS,MED,NTB,2001
2018,20418,4/23/2018,1920,53.857,-55.967,VIS,MED,NTB,2001
2018,20432,4/23/2018,1921,53.807,-56.010,VIS,SM,NTB,2001
2018,20428,4/23/2018,1921,53.757,-56.052,VIS,MED,NTB,2001
2018,20284,4/23/2018,1925,53.570,-55.668,VIS,MED,NTB,2001
2018,20447,4/23/2018,1926,53.490,-55.715,VIS,LG,NTB,2001
2018,20283,4/23/2018,1926,53.532,-55.698,VIS,MED,NTB,2001
2018,20449,4/23/2018,1927,53.415,-55.665,VIS,LG,TAB,2001
2018,20445,4/23/2018,1927,53.450,-55.675,VIS,VLG,TAB,2001
2018,20448,4/23/2018,1927,53.420,-55.623,VIS,LG,TAB,2001
2018,20450,4/23/2018,1929,53.308,-55.578,VIS,SM,NTB,2001
2018,20444,4/23/2018,1930,53.093,-55.432,RAD,GEN,GEN,2001
2018,20554,4/23/2018,1933,47.825,-52.858,R/V,MED,TAB,GTJZ
2018,20309,4/23/2018,1934,53.350,-55.473,RAD,GEN,GEN,2001
2018,20443,4/23/2018,1935,52.948,-55.672,VIS,LG,NTB,2001
2018,20319,4/23/2018,1936,52.867,-55.535,VIS,MED,NTB,2001
2018,20318,4/23/2018,1937,52.840,-55.430,VIS,GR,NTB,2001
2018,20451,4/23/2018,1938,52.780,-55.442,VIS,MED,NTB,2001
2018,20666,4/23/2018,1938,52.165,-55.097,R/V,MED,NTB,2001
2018,20667,4/23/2018,1938,52.168,-55.106,R/V,SM,TAB,2001
2018,20738,4/23/2018,1938,52.753,-55.420,VIS,SM,NTB,2001
2018,20317,4/23/2018,1940,52.622,-55.467,VIS,SM,NTB,2001
2018,20261,4/23/2018,1941,52.582,-55.330,VIS,SM,NTB,2001
2018,20208,4/24/2018,0950,47.682,-52.543,R/V,LG,GEN,GTJZ
2018,20473,4/24/2018,0952,47.765,-52.098,R/V,MED,GEN,GTJZ
2018,20278,4/24/2018,0955,48.077,-52.257,R/V,SM,GEN,GTJZ
2018,20355,4/24/2018,1009,48.085,-52.037,R/V,SM,GEN,GTJZ
2018,20466,4/24/2018,1012,47.807,-52.065,R/V,SM,GEN,GTJZ
2018,20040,4/24/2018,1016,47.905,-52.138,R/V,SM,GEN,GTJZ
2018,20006,4/24/2018,1018,48.143,-51.077,R/V,SM,DD,GTJZ
2018,20147,4/24/2018,1023,47.750,-50.430,R/V,SM,GEN,GTJZ
2018,20554,4/24/2018,1104,47.780,-52.893,R/V,MED,TAB,GPGR
2018,20295,4/24/2018,1143,47.838,-48.058,VIS,SM,DOM,GTJZ
2018,20338,4/24/2018,1210,47.817,-48.957,VIS,MED,DD,GTJZ
2018,20257,4/24/2018,1253,48.435,-49.855,R/V,SM,DD,GTJZ
2018,20739,4/24/2018,1318,49.213,-50.875,VIS,SM,DD,GTJZ
2018,20332,4/24/2018,1347,48.502,-50.197,R/V,SM,WDG,GTJZ
2018,20254,4/24/2018,1355,48.642,-50.863,R/V,SM,GEN,GTJZ
2018,20255,4/24/2018,1406,48.297,-51.493,R/V,MED,GEN,GTJZ
2018,20752,4/24/2018,1559,51.117,-53.195,RAD,GEN,GEN,2001
2018,20753,4/24/2018,1607,51.485,-54.082,VIS,GR,NTB,2001
2018,20513,4/24/2018,1610,51.665,-54.117,VIS,SM,NTB,2001
2018,20754,4/24/2018,1614,51.880,-54.100,VIS,SM,NTB,2001
2018,20755,4/24/2018,1615,51.958,-53.968,VIS,GR,TAB,2001
2018,20740,4/24/2018,1622,52.317,-54.335,VIS,SM,NTB,2001
2018,20741,4/24/2018,1622,52.340,-54.290,VIS,SM,NTB,2001
2018,20742,4/24/2018,1622,52.298,-54.190,VIS,SM,NTB,2001
2018,20743,4/24/2018,1622,52.337,-54.209,VIS,SM,NTB,2001
2018,20744,4/24/2018,1622,52.306,-54.104,VIS,GR,NTB,2001
2018,20745,4/24/2018,1622,52.388,-54.144,VIS,GR,NTB,2001
2018,20746,4/24/2018,1622,52.368,-54.235,VIS,GR,NTB,2001
2018,20747,4/24/2018,1622,52.358,-54.097,VIS,GR,NTB,2001
2018,20748,4/24/2018,1622,52.294,-54.192,VIS,GR,NTB,2001
2018,20749,4/24/2018,1630,52.742,-53.851,VIS,SM,NTB,2001
2018,20750,4/24/2018,1630,52.741,-53.860,VIS,SM,NTB,2001
2018,20751,4/24/2018,1630,52.732,-53.853,VIS,SM,NTB,2001
2018,20756,4/24/2018,1630,52.823,-53.717,RAD,GEN,GEN,2001
2018,20757,4/24/2018,1637,52.832,-53.242,VIS,GR,NTB,2001
2018,20758,4/24/2018,1637,52.825,-53.170,VIS,GR,NTB,2001
2018,20759,4/24/2018,1709,52.610,-52.683,R/V,GR,TAB,2001
2018,20760,4/24/2018,1711,52.393,-52.778,VIS,GR,NTB,2001
2018,20761,4/24/2018,1711,52.462,-52.780,VIS,GR,TAB,2001
2018,20762,4/24/2018,1711,52.450,-52.807,VIS,GR,TAB,2001
2018,20763,4/24/2018,1716,52.380,-53.128,VIS,GR,NTB,2001
2018,20764,4/24/2018,1717,52.415,-53.237,VIS,GR,NTB,2001
2018,20765,4/24/2018,1721,52.368,-53.513,VIS,SM,TAB,2001
2018,20766,4/24/2018,1722,52.100,-54.040,R/V,GR,TAB,2001
2018,20767,4/24/2018,1724,52.133,-53.988,RAD,GR,TAB,2001
2018,20768,4/24/2018,1727,52.235,-53.870,VIS,SM,NTB,2001
2018,20511,4/24/2018,1730,52.020,-54.743,RAD,GEN,GEN,2001
2018,20769,4/24/2018,1738,51.685,-53.407,VIS,SM,TAB,2001
2018,20453,4/24/2018,1751,51.758,-52.142,R/V,MED,TAB,2001
2018,20770,4/24/2018,1753,51.760,-52.143,R/V,SM,TAB,2001
2018,20315,4/24/2018,1830,51.468,-51.675,RAD,GEN,GEN,2001
2018,20771,4/24/2018,1838,51.452,-52.713,RAD,GEN,GEN,2001
2018,20482,4/24/2018,1845,51.580,-52.957,VIS,SM,NTB,2001
2018,20772,4/24/2018,1847,51.473,-53.118,VIS,GR,NTB,2001
2018,20773,4/24/2018,1847,51.547,-53.140,VIS,GR,TAB,2001
2018,20774,4/24/2018,1849,51.347,-53.245,VIS,MED,NTB,2001
2018,20775,4/24/2018,1852,51.417,-53.453,VIS,SM,NTB,2001
2018,20229,4/24/2018,1903,51.063,-53.342,VIS,SM,NTB,2001
2018,20776,4/24/2018,1904,51.073,-53.238,VIS,SM,NTB,2001
2018,20777,4/24/2018,1905,50.622,-53.105,R/V,VLG,NTB,2001
2018,20778,4/24/2018,1906,51.078,-53.070,VIS,GR,NTB,2001
2018,20483,4/24/2018,1907,51.107,-52.988,VIS,SM,NTB,2001
2018,20268,4/24/2018,1909,51.160,-52.807,VIS,SM,NTB,2001
2018,20779,4/24/2018,1909,51.037,-52.718,VIS,SM,NTB,2001
2018,20780,4/24/2018,1910,51.048,-52.653,VIS,SM,NTB,2001
2018,20485,4/24/2018,1911,51.012,-52.570,VIS,SM,NTB,2001
2018,20781,4/24/2018,1911,51.227,-52.625,VIS,SM,NTB,2001
2018,20782,4/24/2018,1911,51.108,-52.553,VIS,GR,TAB,2001
2018,20783,4/24/2018,1913,51.178,-52.448,VIS,GR,NTB,2001
2018,20784,4/24/2018,1915,51.325,-52.248,VIS,SM,NTB,2001
2018,20554,4/24/2018,2309,47.737,-52.968,R/V,MED,GEN,GPGR
2018,20790,4/25/2018,1005,49.605,-58.105,SAT-HIGH,RAD,RAD,SN1A
2018,20282,4/25/2018,1256,51.853,-55.823,VIS,MED,DD,GPGR
2018,20243,4/25/2018,1425,51.533,-56.530,R/V,LG,TAB,GPGR
2018,20189,4/25/2018,1425,51.668,-55.998,R/V,LG,DD,GPGR
2018,20239,4/25/2018,1425,51.667,-55.922,R/V,MED,DD,GPGR
2018,20452,4/25/2018,1425,51.773,-55.355,R/V,MED,GEN,GPGR
2018,20304,4/25/2018,1425,51.897,-54.905,R/V,LG,GEN,GPGR
2018,20238,4/25/2018,1425,51.698,-55.000,R/V,MED,GEN,GPGR
2018,20249,4/25/2018,1425,51.502,-54.915,R/V,SM,GEN,GPGR
2018,20054,4/25/2018,1441,48.268,-51.907,R/V,SM,GEN,GTJZ
2018,20362,4/25/2018,1441,48.132,-52.023,R/V,MED,GEN,GTJZ
2018,20473,4/25/2018,1441,47.660,-52.018,R/V,MED,GEN,GTJZ
2018,20785,4/25/2018,1456,47.495,-52.313,R/V,SM,NTB,CFFA
2018,20464,4/25/2018,1522,46.482,-46.778,VIS,SM,NTB,2001
2018,20473,4/25/2018,2016,47.615,-51.992,R/V,SM,GEN,GTJZ
2018,20785,4/25/2018,2101,47.448,-52.310,R/V,SM,NTB,CKDR
2018,20507,4/25/2018,2230,51.937,-55.694,VIS,SM,NTB,CGHL
2018,20786,4/25/2018,2230,51.900,-55.681,VIS,SM,NTB,CGHL
2018,20787,4/25/2018,2230,51.914,-55.576,VIS,SM,NTB,CGHL
2018,20788,4/25/2018,2230,51.924,-55.677,VIS,MED,NTB,CGHL
2018,20789,4/25/2018,2230,51.964,-55.585,VIS,MED,NTB,CGHL
2018,20243,4/26/2018,0956,51.530,-56.525,SAT-HIGH,MED,NTB,SN1B
2018,20239,4/26/2018,0956,51.662,-55.998,SAT-HIGH,MED,NTB,SN1B
2018,20789,4/26/2018,0956,51.902,-55.575,SAT-HIGH,MED,NTB,SN1B
2018,20786,4/26/2018,0956,51.822,-55.773,SAT-HIGH,MED,NTB,SN1B
2018,20787,4/26/2018,0956,51.942,-55.675,SAT-HIGH,SM,NTB,SN1B
2018,20666,4/26/2018,0956,51.772,-55.357,SAT-HIGH,MED,NTB,SN1B
2018,20791,4/26/2018,0956,51.798,-55.620,SAT-HIGH,MED,NTB,SN1B
2018,20792,4/26/2018,0956,51.415,-57.152,SAT-HIGH,LG,NTB,SN1B
2018,20301,4/26/2018,0956,50.543,-56.202,SAT-HIGH,SM,NTB,SN1B
2018,20013,4/26/2018,0956,50.105,-54.787,SAT-HIGH,SM,NTB,SN1B
2018,20064,4/26/2018,0956,50.482,-55.378,SAT-HIGH,LG,NTB,SN1B
2018,20066,4/26/2018,0956,50.595,-55.812,SAT-HIGH,MED,NTB,SN1B
2018,20362,4/26/2018,1020,48.178,-51.872,R/V,SM,GEN,GTJZ
2018,20054,4/26/2018,1020,48.262,-51.958,R/V,SM,GEN,GTJZ
2018,20554,4/26/2018,1020,47.793,-53.065,R/V,MED,GEN,GTJZ
2018,20473,4/26/2018,1020,47.552,-51.912,R/V,SM,WDG,GTJZ
2018,20555,4/26/2018,1020,47.590,-52.123,R/V,MED,DD,GTJZ
2018,20785,4/26/2018,1020,47.407,-52.287,R/V,MED,DD,GTJZ
2018,20258,4/26/2018,1151,47.825,-47.732,VIS,BB,DOM,GTJZ
2018,20338,4/26/2018,1205,47.743,-48.423,VIS,MED,DD,GTJZ
2018,20257,4/26/2018,1209,48.278,-49.048,R/V,SM,GEN,GTJZ
2018,20326,4/26/2018,1328,47.847,-49.757,R/V,SM,DD,GTJZ
2018,20332,4/26/2018,1330,48.302,-49.997,R/V,SM,GEN,GTJZ
2018,20006,4/26/2018,1338,48.123,-50.715,R/V,SM,DD,GTJZ
2018,20466,4/26/2018,1425,47.718,-51.828,R/V,SM,GEN,GTJZ
2018,20185,4/26/2018,1430,51.665,-56.003,R/V,GEN,GEN,CGHL
2018,20184,4/26/2018,1430,51.662,-55.925,R/V,GEN,GEN,CGHL
2018,20507,4/26/2018,1430,51.863,-55.780,R/V,GEN,GEN,CGHL
2018,20788,4/26/2018,1430,51.798,-55.757,R/V,GEN,GEN,CGHL
2018,20282,4/26/2018,1430,51.723,-55.772,R/V,GEN,GEN,CGHL
2018,20760,4/26/2018,1923,51.903,-52.545,R/V,BB,GEN,GTJZ
2018,20770,4/26/2018,1929,51.845,-52.007,R/V,SM,WDG,GTJZ
2018,20513,4/26/2018,1929,51.473,-53.737,R/V,SM,GEN,GTJZ
2018,20759,4/26/2018,1932,51.790,-51.943,R/V,BB,TAB,GTJZ
2018,20762,4/26/2018,1933,51.745,-52.117,R/V,BB,GEN,GTJZ
2018,20773,4/26/2018,1940,51.527,-52.672,R/V,BB,GEN,GTJZ
2018,20482,4/26/2018,1940,51.555,-52.403,R/V,SM,GEN,GTJZ
